date,code,name,seal_score,tech_score,sector_mom,sector_res,next_day_change,next_day_up,next_day_limit
20260520,001259,利仁科技,5.14,6.0,8.0,6.0,9.28,True,False
20260520,603663,三祥新材,5.99,3.0,10.0,8.0,0.37,True,False
20260519,603779,威龙股份,25.0,6.0,8.0,6.0,10.0,True,True
20260519,002421,达实智能,22.79,6.0,10.0,8.0,10.05,True,True
20260519,000417,合百集团,21.06,5.5,8.0,6.0,10.05,True,True
20260519,002067,景兴纸业,17.56,6.0,8.0,6.0,-3.6,False,False
20260519,600506,统一股份,18.98,4.0,8.0,6.0,-4.55,False,False
20260519,603082,北自科技,19.9,7.5,10.0,8.0,-10.0,False,False
20260519,001259,利仁科技,18.33,6.5,8.0,6.0,10.0,True,True
20260519,605488,福莱新材,20.43,4.0,8.0,6.0,-4.31,False,False
20260519,600903,贵州燃气,14.93,5.0,8.0,6.0,1.44,True,False
20260519,002178,延华智能,18.36,4.0,8.0,6.0,-3.26,False,False
20260519,002173,创新医疗,20.21,6.0,10.0,8.0,-5.28,False,False
20260519,000586,汇源通信,16.96,6.0,10.0,8.0,-2.87,False,False
20260519,600626,申达股份,16.39,2.0,10.0,8.0,-0.71,False,False
20260519,603333,尚纬股份,17.29,5.0,10.0,8.0,0.69,True,False
20260519,600936,北投科技,18.04,3.0,10.0,8.0,-9.93,False,False
20260519,002552,宝鼎科技,19.76,6.5,10.0,8.0,-3.78,False,False
20260519,002150,正泰电源,18.35,5.0,10.0,8.0,5.11,True,False
20260519,600863,华能蒙电,19.81,3.0,10.0,8.0,-0.74,False,False
20260519,002272,川润股份,17.76,5.5,10.0,8.0,10.01,True,True
20260519,002208,合肥城建,14.05,7.0,10.0,8.0,3.03,True,False
20260519,603206,嘉环科技,18.9,5.0,10.0,8.0,-4.66,False,False
20260519,002375,亚厦股份,18.62,4.0,8.0,6.0,-4.31,False,False
20260519,603608,天创时尚,18.06,3.0,8.0,6.0,2.55,True,False
20260519,603938,三孚股份,16.0,5.5,10.0,8.0,10.01,True,True
20260519,603636,南威软件,18.3,5.0,10.0,8.0,-6.66,False,False
20260519,603466,风语筑,15.4,5.0,8.0,6.0,-3.49,False,False
20260519,000636,风华高科,19.17,5.0,10.0,8.0,5.04,True,False
20260519,605218,伟时电子,18.35,4.5,10.0,8.0,-1.69,False,False
20260519,600481,双良节能,17.85,6.0,8.0,6.0,1.53,True,False
20260519,603727,博迈科,18.0,3.0,8.0,6.0,-0.21,False,False
20260519,603311,金海高科,16.81,5.0,8.0,6.0,2.36,True,False
20260519,002135,东南网架,19.25,3.0,10.0,8.0,1.24,True,False
20260519,603316,诚邦股份,15.85,5.0,8.0,6.0,9.99,True,True
20260519,000910,大亚圣象,18.2,4.0,8.0,6.0,0.99,True,False
20260519,600850,电科数字,12.9,3.5,10.0,8.0,-0.04,False,False
20260519,601929,吉视传媒,18.06,5.0,10.0,8.0,-5.41,False,False
20260519,600831,广电网络,14.47,5.0,10.0,8.0,-4.56,False,False
20260519,603178,圣龙股份,16.28,6.0,10.0,8.0,-10.02,False,False
20260519,600021,上海电力,18.9,2.0,10.0,8.0,1.25,True,False
20260519,600452,涪陵电力,11.96,4.5,10.0,8.0,-6.31,False,False
20260519,600758,辽宁能源,14.39,6.0,8.0,6.0,-6.77,False,False
20260519,600310,广西能源,12.38,5.0,10.0,8.0,-9.79,False,False
20260519,603115,海星股份,12.09,3.5,10.0,8.0,6.5,True,False
20260519,600186,莲花控股,10.87,2.5,8.0,6.0,-4.58,False,False
20260519,603989,艾华集团,10.38,3.5,10.0,8.0,6.24,True,False
20260519,603823,百合花,6.14,4.5,10.0,8.0,2.61,True,False
20260519,603999,读者传媒,11.97,6.0,8.0,6.0,-3.36,False,False
20260519,002782,可立克,13.45,7.0,10.0,8.0,10.0,True,True
20260519,002893,京能热力,10.59,3.0,10.0,8.0,-3.94,False,False
20260519,603067,振华股份,13.06,5.0,10.0,8.0,-2.51,False,False
20260519,603380,易德龙,12.49,6.0,8.0,6.0,-0.05,False,False
20260519,000600,建投能源,12.48,5.0,10.0,8.0,-6.62,False,False
20260519,603163,圣晖集成,12.66,5.0,10.0,8.0,5.02,True,False
20260519,605376,博迁新材,6.8,4.5,8.0,6.0,5.9,True,False
20260519,601222,林洋能源,12.07,5.0,10.0,8.0,-3.07,False,False
20260519,002123,梦网科技,12.4,5.0,10.0,8.0,-1.66,False,False
20260519,605288,凯迪股份,10.16,3.0,10.0,8.0,10.0,True,True
20260519,600353,旭光电子,8.22,4.5,10.0,8.0,2.93,True,False
20260519,002246,北化股份,2.78,4.5,10.0,8.0,0.93,True,False
20260519,000026,飞亚达,9.82,6.0,8.0,6.0,-1.89,False,False
20260519,001896,豫能控股,10.18,5.0,10.0,8.0,-8.09,False,False
20260519,600563,法拉电子,7.56,4.5,10.0,8.0,10.0,True,True
20260519,000899,赣能股份,9.07,3.0,10.0,8.0,-6.15,False,False
20260519,002484,江海股份,6.94,4.5,10.0,8.0,-0.15,False,False
20260519,001326,联域股份,7.67,6.0,8.0,6.0,1.4,True,False
20260519,002226,江南化工,5.53,2.5,10.0,8.0,4.19,True,False
20260519,600246,万通发展,6.97,5.0,10.0,8.0,2.08,True,False
20260519,002845,同兴达,6.54,6.0,10.0,8.0,-0.43,False,False
20260519,605358,立昂微,9.31,5.0,8.0,6.0,1.11,True,False
20260519,600835,上海机电,3.97,3.0,8.0,6.0,1.35,True,False
20260519,002988,豪美新材,5.58,3.0,8.0,6.0,-4.17,False,False
20260519,002831,裕同科技,7.81,3.0,8.0,6.0,-0.29,False,False
20260519,603108,润达医疗,1.23,4.5,10.0,8.0,2.59,True,False
20260519,002281,光迅科技,11.75,4.5,10.0,8.0,2.39,True,False
20260519,000811,冰轮环境,3.28,4.5,10.0,8.0,-2.84,False,False
20260519,603083,XD剑桥科,4.62,4.5,10.0,8.0,-4.22,False,False
20260518,001259,利仁科技,16.52,6.5,8.0,6.0,10.01,True,True
20260518,000672,上峰水泥,16.82,5.0,8.0,6.0,-3.97,False,False
20260518,000417,合百集团,19.19,4.0,8.0,6.0,10.04,True,True
20260518,002208,合肥城建,25.0,5.5,10.0,8.0,9.98,True,True
20260518,603779,威龙股份,21.15,6.0,8.0,6.0,9.99,True,True
20260518,002374,中锐股份,16.69,6.0,10.0,8.0,-2.56,False,False
20260518,002030,达安基因,16.98,4.0,8.0,6.0,0.0,False,False
20260518,601133,柏诚股份,17.9,3.0,10.0,8.0,-2.35,False,False
20260518,603360,百傲化学,15.61,2.0,8.0,6.0,6.43,True,False
20260518,600850,电科数字,14.78,3.0,10.0,8.0,10.02,True,True
20260518,600578,京能电力,14.61,4.0,10.0,8.0,7.26,True,False
20260518,000685,中山公用,12.25,4.5,10.0,8.0,5.91,True,False
20260518,603726,朗迪集团,17.51,3.0,10.0,8.0,-5.04,False,False
20260518,603938,三孚股份,13.86,4.0,10.0,8.0,9.99,True,True
20260518,603082,北自科技,13.65,3.0,10.0,8.0,9.99,True,True
20260518,001258,立新能源,18.05,3.0,10.0,8.0,2.34,True,False
20260518,603657,春光科技,13.22,3.0,10.0,8.0,-1.03,False,False
20260518,600676,交运股份,17.55,3.0,8.0,6.0,-3.09,False,False
20260518,600909,华安证券,12.67,4.5,8.0,6.0,-0.32,False,False
20260518,605218,伟时电子,13.06,2.5,10.0,8.0,10.03,True,True
20260518,603311,金海高科,12.42,5.0,10.0,8.0,10.0,True,True
20260518,603060,国检集团,16.77,4.0,8.0,6.0,0.0,False,False
20260518,002272,川润股份,18.56,5.0,10.0,8.0,10.0,True,True
20260518,000021,深科技,22.03,5.0,10.0,8.0,1.73,True,False
20260518,002552,宝鼎科技,17.06,8.0,10.0,8.0,9.99,True,True
20260518,600996,贵广网络,18.03,3.0,8.0,6.0,5.05,True,False
20260518,605123,派克新材,17.98,3.0,8.0,6.0,-0.21,False,False
20260518,603156,养元饮品,12.18,2.5,8.0,6.0,-6.02,False,False
20260518,600758,辽宁能源,18.26,7.0,10.0,8.0,10.0,True,True
20260518,601678,滨化股份,17.47,5.0,10.0,8.0,-3.13,False,False
20260518,600769,祥龙电业,17.36,3.0,10.0,8.0,-9.08,False,False
20260518,000006,深振业Ａ,18.22,3.0,10.0,8.0,4.21,True,False
20260518,603191,望变电气,15.49,5.0,10.0,8.0,4.06,True,False
20260518,603115,海星股份,16.28,2.0,10.0,8.0,10.0,True,True
20260518,000988,华工科技,23.97,5.0,10.0,8.0,7.48,True,False
20260518,600714,金瑞矿业,12.1,4.5,10.0,8.0,-0.65,False,False
20260518,002980,华盛昌,16.7,6.0,10.0,8.0,-2.12,False,False
20260518,000962,东方钽业,12.58,4.5,8.0,6.0,-1.53,False,False
20260518,605303,园林股份,17.56,3.0,10.0,8.0,-4.45,False,False
20260518,003018,金富科技,14.42,5.5,10.0,8.0,2.23,True,False
20260518,600903,贵州燃气,12.44,7.0,8.0,6.0,9.99,True,True
20260518,603206,嘉环科技,17.18,3.0,8.0,6.0,9.99,True,True
20260518,603601,再升科技,16.22,2.5,10.0,8.0,-3.07,False,False
20260518,600992,贵绳股份,14.17,5.0,10.0,8.0,-1.69,False,False
20260518,603316,诚邦股份,16.43,5.0,10.0,8.0,10.01,True,True
20260518,000571,新大洲A,14.89,6.0,10.0,8.0,2.74,True,False
20260518,605318,法狮龙,14.54,2.0,8.0,6.0,6.62,True,False
20260518,603031,安孚科技,11.15,4.5,10.0,8.0,3.81,True,False
20260518,002515,金字火腿,9.26,4.5,8.0,6.0,2.94,True,False
20260518,002853,皮阿诺,13.24,5.0,8.0,6.0,0.44,True,False
20260518,002121,科陆电子,14.82,3.0,10.0,8.0,-0.4,False,False
20260518,002888,惠威科技,15.65,5.0,10.0,8.0,-2.07,False,False
20260518,002421,达实智能,15.35,5.5,10.0,8.0,9.92,True,True
20260518,603989,艾华集团,10.31,3.0,10.0,8.0,10.0,True,True
20260518,603303,得邦照明,11.52,3.0,8.0,6.0,7.35,True,False
20260518,600640,国脉文化,11.71,3.0,10.0,8.0,-0.72,False,False
20260518,002654,万润科技,11.89,6.0,10.0,8.0,-3.84,False,False
20260518,600446,金证股份,10.16,4.5,10.0,8.0,2.05,True,False
20260518,603859,能科科技,10.75,5.0,10.0,8.0,-0.04,False,False
20260518,603358,华达科技,7.09,4.5,10.0,8.0,-0.69,False,False
20260518,600339,中油工程,9.47,3.0,8.0,6.0,0.0,False,False
20260518,603693,江苏新能,9.36,2.0,10.0,8.0,5.78,True,False
20260518,600032,浙江新能,4.16,2.5,10.0,8.0,1.78,True,False
20260518,002354,天娱数科,8.62,5.0,10.0,8.0,0.71,True,False
20260518,002881,美格智能,7.5,5.0,8.0,6.0,2.26,True,False
20260518,600183,生益科技,3.06,3.5,10.0,8.0,1.85,True,False
20260518,603121,华培动力,7.51,4.0,10.0,8.0,1.36,True,False
20260518,002635,安洁科技,7.51,5.0,10.0,8.0,-4.23,False,False
20260518,600500,中化国际,5.13,5.5,8.0,6.0,-1.61,False,False
20260518,002927,泰永长征,2.62,5.0,10.0,8.0,5.29,True,False
20260518,600847,万里股份,5.2,5.0,10.0,8.0,3.31,True,False
20260518,601126,四方股份,8.82,4.0,10.0,8.0,-3.07,False,False
